CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Country
17469,17,5,1870.97,1,Loyal Customers,United Kingdom
16841,37,6,1869.82,1,Loyal Customers,United Kingdom
14524,32,9,1867.68,0,Champions,United Kingdom
17787,153,4,1865.19,1,Loyal Customers,United Kingdom
16201,4,4,1863.47,1,Loyal Customers,United Kingdom
14887,80,1,1862.0,1,Loyal Customers,United Kingdom
12423,1,8,1859.31,1,Loyal Customers,Belgium
17873,81,5,1859.16,1,Loyal Customers,United Kingdom
14305,72,3,1858.96,1,Loyal Customers,United Kingdom
12963,9,8,1856.63,1,Loyal Customers,United Kingdom
16979,4,6,1852.0,1,Loyal Customers,United Kingdom
13421,41,2,1851.08,1,Loyal Customers,United Kingdom
12383,185,5,1850.56,1,Loyal Customers,Belgium
12381,5,5,1845.31,1,Loyal Customers,Norway
17519,18,6,1844.02,1,Loyal Customers,United Kingdom
18180,5,6,1843.75,1,Loyal Customers,United Kingdom
12950,3,3,1843.0,1,Loyal Customers,United Kingdom
17015,29,3,1842.56,1,Loyal Customers,United Kingdom
16102,43,3,1842.14,1,Loyal Customers,United Kingdom
16455,64,7,1841.18,1,Loyal Customers,United Kingdom
14113,4,4,1840.42,1,Loyal Customers,United Kingdom
14216,4,4,1839.3,1,Loyal Customers,United Kingdom
13924,2,6,1838.85,1,Loyal Customers,United Kingdom
14459,156,1,1837.92,3,At-Risk,United Kingdom
18287,43,3,1837.28,1,Loyal Customers,United Kingdom
13650,17,6,1836.34,1,Loyal Customers,United Kingdom
15827,74,14,1836.09,0,Champions,United Kingdom
13048,15,4,1835.91,1,Loyal Customers,United Kingdom
14665,61,5,1835.7,1,Loyal Customers,United Kingdom
16152,269,1,1829.04,2,Lost,United Kingdom
15203,26,6,1827.8,1,Loyal Customers,United Kingdom
18122,9,6,1826.21,1,Loyal Customers,United Kingdom
17702,31,4,1824.37,1,Loyal Customers,United Kingdom
16153,50,5,1824.23,1,Loyal Customers,United Kingdom
17705,4,9,1823.52,0,Champions,United Kingdom
16169,9,4,1822.97,1,Loyal Customers,United Kingdom
17828,23,4,1820.09,1,Loyal Customers,Malta
17629,6,8,1814.12,1,Loyal Customers,United Kingdom
15260,101,7,1810.77,1,Loyal Customers,United Kingdom
13481,46,5,1804.56,1,Loyal Customers,United Kingdom
17663,26,7,1802.91,1,Loyal Customers,United Kingdom
15812,108,5,1801.14,1,Loyal Customers,United Kingdom
16249,53,5,1800.07,1,Loyal Customers,United Kingdom
13562,82,3,1799.33,1,Loyal Customers,United Kingdom
13196,12,4,1797.78,1,Loyal Customers,United Kingdom
17750,6,9,1797.57,0,Champions,United Kingdom
17648,61,4,1797.5,1,Loyal Customers,United Kingdom
12348,76,4,1797.24,1,Loyal Customers,Finland
18235,72,3,1796.48,1,Loyal Customers,United Kingdom
13134,86,4,1793.58,1,Loyal Customers,United Kingdom
18179,10,6,1793.17,1,Loyal Customers,United Kingdom
13510,2,4,1791.56,1,Loyal Customers,United Kingdom
16719,15,7,1790.42,1,Loyal Customers,United Kingdom
12523,20,11,1789.77,0,Champions,France
14215,12,6,1789.72,1,Loyal Customers,United Kingdom
14621,2,5,1788.36,1,Loyal Customers,United Kingdom
13875,54,5,1786.79,1,Loyal Customers,United Kingdom
14608,5,4,1785.15,1,Loyal Customers,United Kingdom
14935,298,1,1784.71,2,Lost,Channel Islands
15050,26,3,1782.09,1,Loyal Customers,United Kingdom
16380,62,1,1780.59,1,Loyal Customers,United Kingdom
15220,52,6,1778.96,1,Loyal Customers,United Kingdom
17092,51,4,1777.78,1,Loyal Customers,United Kingdom
12645,34,4,1775.18,1,Loyal Customers,Germany
17754,1,5,1772.26,1,Loyal Customers,United Kingdom
15594,16,5,1771.78,1,Loyal Customers,United Kingdom
15473,15,7,1771.2,1,Loyal Customers,United Kingdom
17813,15,5,1770.88,1,Loyal Customers,United Kingdom
14387,33,3,1770.56,1,Loyal Customers,United Kingdom
16681,73,6,1770.34,1,Loyal Customers,United Kingdom
13456,18,6,1766.72,1,Loyal Customers,United Kingdom
15950,32,4,1765.51,1,Loyal Customers,United Kingdom
16751,31,1,1764.72,1,Loyal Customers,United Kingdom
12424,163,2,1760.96,1,Loyal Customers,Australia
12823,75,5,1759.5,1,Loyal Customers,United Kingdom
12349,19,1,1757.55,1,Loyal Customers,Italy
15241,67,8,1756.44,1,Loyal Customers,United Kingdom
16359,8,9,1750.92,0,Champions,United Kingdom
13564,145,3,1749.02,1,Loyal Customers,United Kingdom
13808,6,5,1747.66,1,Loyal Customers,United Kingdom
15067,79,3,1744.76,1,Loyal Customers,United Kingdom
13157,50,4,1741.22,1,Loyal Customers,United Kingdom
14595,20,6,1740.6,1,Loyal Customers,United Kingdom
17930,36,5,1740.48,1,Loyal Customers,United Kingdom
17353,130,2,1740.0,1,Loyal Customers,United Kingdom
17457,127,5,1737.7,1,Loyal Customers,United Kingdom
14673,4,5,1736.4,1,Loyal Customers,United Kingdom
17043,33,4,1735.18,1,Loyal Customers,United Kingdom
16791,30,7,1721.78,1,Loyal Customers,United Kingdom
17451,2,7,1721.4,1,Loyal Customers,United Kingdom
14834,18,6,1720.3,1,Loyal Customers,United Kingdom
15267,23,5,1717.36,1,Loyal Customers,United Kingdom
17162,29,10,1715.46,0,Champions,United Kingdom
13763,64,1,1714.96,1,Loyal Customers,United Kingdom
17147,23,4,1714.59,1,Loyal Customers,United Kingdom
14441,1,4,1712.89,1,Loyal Customers,United Kingdom
12405,149,1,1710.39,3,At-Risk,Finland
15947,83,1,1708.24,1,Loyal Customers,United Kingdom
12407,50,5,1708.12,1,Loyal Customers,Belgium
16902,117,1,1706.88,3,At-Risk,United Kingdom
15240,45,5,1706.57,1,Loyal Customers,United Kingdom
16398,155,2,1705.8,1,Loyal Customers,United Kingdom
17282,131,3,1703.41,1,Loyal Customers,United Kingdom
12843,66,8,1702.26,1,Loyal Customers,United Kingdom
16007,48,4,1701.94,1,Loyal Customers,United Kingdom
13184,15,10,1701.29,0,Champions,United Kingdom
17193,36,7,1699.3,1,Loyal Customers,United Kingdom
13824,33,5,1698.94,1,Loyal Customers,United Kingdom
16775,11,11,1695.66,0,Champions,United Kingdom
12764,317,1,1693.88,2,Lost,Lebanon
14245,220,2,1693.45,2,Lost,United Kingdom
15549,78,3,1693.26,1,Loyal Customers,United Kingdom
16813,9,10,1692.98,0,Champions,United Kingdom
16671,29,3,1692.27,1,Loyal Customers,United Kingdom
15380,9,5,1690.26,1,Loyal Customers,United Kingdom
17152,195,3,1689.5,1,Loyal Customers,United Kingdom
12635,90,2,1689.18,1,Loyal Customers,Germany
13162,123,4,1688.29,1,Loyal Customers,United Kingdom
13577,26,4,1687.6,1,Loyal Customers,United Kingdom
16638,23,10,1680.72,0,Champions,United Kingdom
13647,10,4,1678.12,1,Loyal Customers,United Kingdom
13149,15,4,1676.06,1,Loyal Customers,United Kingdom
17656,74,5,1674.69,1,Loyal Customers,United Kingdom
16115,10,8,1667.97,1,Loyal Customers,United Kingdom
12912,3,5,1662.3,1,Loyal Customers,United Kingdom
12530,60,4,1662.28,1,Loyal Customers,Germany
13012,10,8,1661.84,1,Loyal Customers,United Kingdom
15214,2,8,1661.44,1,Loyal Customers,United Kingdom
15024,10,10,1661.33,0,Champions,United Kingdom
15332,367,4,1661.06,2,Lost,Lithuania
12967,359,2,1660.9,2,Lost,United Kingdom
14045,110,4,1659.75,1,Loyal Customers,United Kingdom
15953,16,8,1659.38,1,Loyal Customers,United Kingdom
15826,57,3,1654.31,1,Loyal Customers,United Kingdom
14573,180,9,1653.42,1,Loyal Customers,United Kingdom
17284,61,6,1652.58,1,Loyal Customers,United Kingdom
16711,4,5,1651.03,1,Loyal Customers,United Kingdom
14837,90,4,1649.5,1,Loyal Customers,United Kingdom
13750,54,5,1647.26,1,Loyal Customers,United Kingdom
12657,12,4,1643.18,1,Loyal Customers,France
15002,116,4,1641.76,1,Loyal Customers,United Kingdom
13627,60,5,1638.47,1,Loyal Customers,United Kingdom
12398,46,1,1635.66,1,Loyal Customers,Switzerland
15122,115,3,1633.78,1,Loyal Customers,United Kingdom
14164,71,2,1631.77,1,Loyal Customers,United Kingdom
17673,2,6,1629.12,1,Loyal Customers,United Kingdom
12377,316,2,1628.12,2,Lost,Switzerland
16515,53,5,1627.13,1,Loyal Customers,United Kingdom
14759,5,3,1625.97,1,Loyal Customers,United Kingdom
16987,4,7,1625.05,1,Loyal Customers,United Kingdom
13425,109,3,1624.21,1,Loyal Customers,United Kingdom
15172,9,5,1624.05,1,Loyal Customers,United Kingdom
14937,57,3,1621.88,1,Loyal Customers,Channel Islands
17101,11,4,1621.73,1,Loyal Customers,United Kingdom
14178,9,7,1620.93,1,Loyal Customers,United Kingdom
16801,164,4,1619.73,1,Loyal Customers,United Kingdom
18161,16,5,1618.69,1,Loyal Customers,United Kingdom
14336,17,4,1614.91,1,Loyal Customers,United Kingdom
16992,11,5,1614.31,1,Loyal Customers,United Kingdom
15791,44,2,1612.69,1,Loyal Customers,United Kingdom
14312,47,6,1611.59,1,Loyal Customers,United Kingdom
13614,25,4,1610.46,1,Loyal Customers,United Kingdom
14918,116,2,1610.15,1,Loyal Customers,United Kingdom
12868,186,6,1607.06,1,Loyal Customers,United Kingdom
16817,3,9,1604.75,0,Champions,United Kingdom
12947,144,6,1603.99,1,Loyal Customers,United Kingdom
16466,34,7,1603.46,1,Loyal Customers,United Kingdom
14719,2,5,1602.13,1,Loyal Customers,United Kingdom
14587,19,9,1601.14,1,Loyal Customers,United Kingdom
15660,26,9,1600.86,1,Loyal Customers,United Kingdom
16496,9,3,1599.52,1,Loyal Customers,United Kingdom
13850,130,1,1595.48,3,At-Risk,United Kingdom
17837,43,8,1593.38,1,Loyal Customers,United Kingdom
16332,29,7,1593.2,1,Loyal Customers,United Kingdom
16676,34,4,1592.12,1,Loyal Customers,United Kingdom
14970,69,4,1592.06,1,Loyal Customers,United Kingdom
15611,10,13,1591.45,0,Champions,United Kingdom
18178,129,4,1590.81,1,Loyal Customers,United Kingdom
14442,205,2,1589.82,2,Lost,Channel Islands
12393,73,4,1582.6,1,Loyal Customers,Australia
15532,26,4,1580.93,1,Loyal Customers,United Kingdom
12607,61,1,1579.51,3,At-Risk,USA
13814,93,2,1579.12,1,Loyal Customers,Germany
16889,195,3,1578.67,1,Loyal Customers,United Kingdom
13186,40,3,1575.89,1,Loyal Customers,United Kingdom
13634,34,5,1575.16,1,Loyal Customers,United Kingdom
13659,206,2,1573.2,2,Lost,United Kingdom
17671,16,4,1572.71,1,Loyal Customers,United Kingdom
16283,6,5,1570.81,1,Loyal Customers,United Kingdom
12865,27,2,1568.23,1,Loyal Customers,Austria
15906,20,7,1567.69,1,Loyal Customers,United Kingdom
15111,30,3,1567.48,1,Loyal Customers,United Kingdom
17085,124,5,1566.65,1,Loyal Customers,United Kingdom
17204,176,4,1564.56,1,Loyal Customers,United Kingdom
18239,219,5,1561.61,1,Loyal Customers,United Kingdom
14038,79,3,1560.38,1,Loyal Customers,United Kingdom
16394,57,5,1555.34,1,Loyal Customers,United Kingdom
13313,23,5,1555.32,1,Loyal Customers,United Kingdom
16369,19,3,1553.66,1,Loyal Customers,United Kingdom
15620,57,3,1553.18,1,Loyal Customers,United Kingdom
15117,15,5,1551.78,1,Loyal Customers,United Kingdom
13320,79,4,1548.7,1,Loyal Customers,United Kingdom
14229,52,3,1547.2,1,Loyal Customers,United Kingdom
14704,12,9,1546.91,1,Loyal Customers,United Kingdom
16790,4,6,1545.62,1,Loyal Customers,United Kingdom
13397,73,5,1544.13,1,Loyal Customers,United Kingdom
15701,3,4,1542.14,1,Loyal Customers,United Kingdom
12818,262,1,1542.08,2,Lost,Austria
16365,18,9,1540.42,1,Loyal Customers,United Kingdom
17159,22,3,1538.88,1,Loyal Customers,United Kingdom
13849,52,2,1537.95,1,Loyal Customers,United Kingdom
12877,4,12,1535.77,0,Champions,United Kingdom
15392,5,4,1535.53,1,Loyal Customers,United Kingdom
15625,104,4,1534.26,1,Loyal Customers,United Kingdom
13107,45,4,1531.62,1,Loyal Customers,United Kingdom
12759,53,3,1531.44,1,Loyal Customers,Netherlands
14321,11,5,1530.75,1,Loyal Customers,United Kingdom
14567,57,2,1530.36,1,Loyal Customers,United Kingdom
15916,17,8,1528.09,1,Loyal Customers,United Kingdom
16244,212,2,1522.75,2,Lost,United Kingdom
16434,30,7,1522.25,1,Loyal Customers,United Kingdom
16066,17,5,1521.87,1,Loyal Customers,United Kingdom
13764,71,3,1521.76,1,Loyal Customers,United Kingdom
13213,57,5,1520.58,1,Loyal Customers,United Kingdom
16880,31,7,1519.08,1,Loyal Customers,United Kingdom
14267,163,3,1516.24,1,Loyal Customers,United Kingdom
13791,128,2,1516.0,1,Loyal Customers,United Kingdom
16748,18,5,1515.9,1,Loyal Customers,United Kingdom
16053,33,2,1511.95,1,Loyal Customers,United Kingdom
16910,5,8,1510.06,1,Loyal Customers,United Kingdom
16279,22,3,1509.58,1,Loyal Customers,United Kingdom
16016,4,8,1508.76,1,Loyal Customers,United Kingdom
15265,152,2,1506.12,1,Loyal Customers,United Kingdom
12937,16,4,1504.27,1,Loyal Customers,United Kingdom
15530,22,4,1502.35,1,Loyal Customers,United Kingdom
16762,20,3,1501.38,1,Loyal Customers,United Kingdom
13810,29,3,1499.01,1,Loyal Customers,Germany
17571,51,4,1498.51,1,Loyal Customers,United Kingdom
14414,92,7,1496.98,1,Loyal Customers,United Kingdom
16755,115,3,1496.83,1,Loyal Customers,United Kingdom
17002,86,3,1493.73,1,Loyal Customers,United Kingdom
15057,276,2,1489.5,2,Lost,United Kingdom
13110,32,7,1488.67,1,Loyal Customers,United Kingdom
13692,25,3,1488.32,1,Loyal Customers,United Kingdom
14963,10,5,1487.8,1,Loyal Customers,United Kingdom
17553,130,1,1487.6,3,At-Risk,United Kingdom
16395,61,5,1486.9,1,Loyal Customers,United Kingdom
14878,13,9,1485.54,1,Loyal Customers,United Kingdom
14758,145,4,1484.06,1,Loyal Customers,United Kingdom
18016,33,5,1483.56,1,Loyal Customers,United Kingdom
15427,34,3,1483.14,1,Loyal Customers,United Kingdom
17590,3,3,1479.22,1,Loyal Customers,United Kingdom
14403,131,4,1475.81,1,Loyal Customers,United Kingdom
15983,23,4,1475.02,1,Loyal Customers,United Kingdom
12826,3,7,1474.72,1,Loyal Customers,United Kingdom
14404,34,6,1474.32,1,Loyal Customers,United Kingdom
14246,111,3,1474.06,1,Loyal Customers,United Kingdom
15128,61,4,1471.0,1,Loyal Customers,United Kingdom
16348,33,7,1469.45,1,Loyal Customers,United Kingdom
14875,108,2,1465.32,1,Loyal Customers,United Kingdom
12882,10,2,1463.04,1,Loyal Customers,United Kingdom
14233,50,4,1462.72,1,Loyal Customers,United Kingdom
14541,59,8,1461.65,1,Loyal Customers,United Kingdom
17063,22,7,1461.14,1,Loyal Customers,United Kingdom
16059,66,6,1459.86,1,Loyal Customers,United Kingdom
16996,31,6,1456.96,1,Loyal Customers,United Kingdom
13309,8,5,1456.79,1,Loyal Customers,United Kingdom
13477,38,6,1454.58,1,Loyal Customers,United Kingdom
15987,13,7,1451.28,1,Loyal Customers,United Kingdom
14740,198,3,1448.21,1,Loyal Customers,United Kingdom
15426,20,5,1447.39,1,Loyal Customers,United Kingdom
14591,16,4,1447.14,1,Loyal Customers,United Kingdom
17073,18,4,1446.09,1,Loyal Customers,United Kingdom
13717,33,6,1445.01,1,Loyal Customers,United Kingdom
13461,39,3,1445.0,1,Loyal Customers,United Kingdom
17175,45,4,1443.69,1,Loyal Customers,United Kingdom
15478,41,2,1441.42,1,Loyal Customers,United Kingdom
15858,16,5,1438.85,1,Loyal Customers,United Kingdom
14071,4,8,1438.82,1,Loyal Customers,United Kingdom
13159,9,4,1437.85,1,Loyal Customers,United Kingdom
14566,111,1,1432.0,3,At-Risk,Channel Islands
16503,107,4,1431.93,1,Loyal Customers,United Kingdom
13475,192,4,1431.78,1,Loyal Customers,United Kingdom
16103,8,6,1429.64,1,Loyal Customers,United Kingdom
16271,3,5,1429.24,1,Loyal Customers,United Kingdom
14035,29,5,1428.02,1,Loyal Customers,United Kingdom
15681,26,5,1426.16,1,Loyal Customers,United Kingdom
15106,18,5,1422.52,1,Loyal Customers,United Kingdom
16463,22,4,1422.4,1,Loyal Customers,United Kingdom
16571,27,3,1421.69,1,Loyal Customers,United Kingdom
14019,47,3,1421.61,1,Loyal Customers,United Kingdom
14901,12,9,1421.29,1,Loyal Customers,United Kingdom
14443,54,4,1420.2,1,Loyal Customers,United Kingdom
17288,10,7,1419.73,1,Loyal Customers,United Kingdom
16173,16,6,1418.32,1,Loyal Customers,United Kingdom
15444,10,2,1418.26,1,Loyal Customers,United Kingdom
18116,68,8,1418.03,1,Loyal Customers,United Kingdom
17856,2,4,1418.03,1,Loyal Customers,United Kingdom
14649,5,4,1417.29,1,Loyal Customers,United Kingdom
14748,30,5,1415.75,1,Loyal Customers,United Kingdom
16012,36,3,1415.29,1,Loyal Customers,United Kingdom
16245,24,3,1413.66,1,Loyal Customers,United Kingdom
17004,47,2,1412.94,1,Loyal Customers,United Kingdom
15237,2,4,1412.32,1,Loyal Customers,United Kingdom
15596,101,5,1406.59,1,Loyal Customers,United Kingdom
17083,110,3,1405.78,1,Loyal Customers,United Kingdom
15563,23,4,1400.44,1,Loyal Customers,United Kingdom
14741,12,6,1400.34,1,Loyal Customers,United Kingdom
18202,200,3,1396.99,1,Loyal Customers,United Kingdom
13995,16,5,1393.69,1,Loyal Customers,United Kingdom
17354,51,1,1393.06,3,At-Risk,United Kingdom
15810,79,4,1391.98,1,Loyal Customers,United Kingdom
15051,24,3,1391.61,1,Loyal Customers,United Kingdom
13414,134,3,1390.5,1,Loyal Customers,United Kingdom
13516,22,3,1389.41,1,Loyal Customers,United Kingdom
15898,2,5,1388.88,1,Loyal Customers,United Kingdom
16539,3,4,1388.81,1,Loyal Customers,United Kingdom
15453,2,7,1388.37,1,Loyal Customers,United Kingdom
15134,15,8,1387.99,1,Loyal Customers,United Kingdom
12952,6,4,1387.79,1,Loyal Customers,United Kingdom
17676,5,6,1387.68,1,Loyal Customers,United Kingdom
12775,18,5,1386.04,1,Loyal Customers,Netherlands
13308,23,3,1385.51,1,Loyal Customers,United Kingdom
18167,24,3,1384.86,1,Loyal Customers,United Kingdom
17311,79,2,1384.85,1,Loyal Customers,United Kingdom
13572,206,1,1384.25,2,Lost,United Kingdom
14507,24,6,1383.18,1,Loyal Customers,United Kingdom
14116,20,5,1382.74,1,Loyal Customers,United Kingdom
16389,54,4,1382.07,1,Loyal Customers,United Kingdom
16726,27,5,1382.02,1,Loyal Customers,United Kingdom
17621,22,3,1379.9,1,Loyal Customers,United Kingdom
12886,68,2,1378.4,1,Loyal Customers,United Kingdom
15569,104,5,1375.71,1,Loyal Customers,United Kingdom
16669,24,3,1374.87,1,Loyal Customers,United Kingdom
14434,22,6,1372.8,1,Loyal Customers,United Kingdom
15095,104,4,1370.6,1,Loyal Customers,United Kingdom
13813,40,4,1366.86,1,Loyal Customers,Germany
14897,8,4,1366.38,1,Loyal Customers,United Kingdom
13396,30,2,1360.99,1,Loyal Customers,United Kingdom
14102,6,5,1360.28,1,Loyal Customers,United Kingdom
15411,27,4,1358.88,1,Loyal Customers,United Kingdom
13232,13,7,1357.6,1,Loyal Customers,United Kingdom
17054,29,5,1356.33,1,Loyal Customers,United Kingdom
14859,13,4,1353.74,1,Loyal Customers,United Kingdom
14064,30,5,1353.74,1,Loyal Customers,United Kingdom
15116,18,4,1352.75,1,Loyal Customers,United Kingdom
16079,17,3,1352.0,1,Loyal Customers,United Kingdom
16493,80,4,1351.63,1,Loyal Customers,United Kingdom
12770,211,1,1351.45,2,Lost,Japan
12646,5,2,1346.97,1,Loyal Customers,USA
14154,240,2,1345.62,2,Lost,United Kingdom
15398,17,2,1345.53,1,Loyal Customers,United Kingdom
12463,54,4,1344.78,1,Loyal Customers,Belgium
17372,41,8,1342.68,1,Loyal Customers,United Kingdom
16317,120,3,1341.65,1,Loyal Customers,United Kingdom
13743,3,7,1341.6,1,Loyal Customers,United Kingdom
18177,32,6,1341.42,1,Loyal Customers,United Kingdom
16045,120,4,1340.7,1,Loyal Customers,United Kingdom
13501,289,1,1340.32,2,Lost,Switzerland
15734,115,2,1339.45,1,Loyal Customers,United Kingdom
12620,15,3,1339.41,1,Loyal Customers,France
15059,41,9,1337.72,1,Loyal Customers,United Kingdom
16110,46,3,1337.48,1,Loyal Customers,United Kingdom
12919,9,6,1335.19,1,Loyal Customers,United Kingdom
15680,10,3,1333.68,1,Loyal Customers,United Kingdom
17932,30,3,1331.57,1,Loyal Customers,United Kingdom
12676,25,6,1331.39,1,Loyal Customers,Sweden
16295,10,4,1328.55,1,Loyal Customers,United Kingdom
15146,165,2,1327.16,1,Loyal Customers,United Kingdom
17633,32,4,1324.84,1,Loyal Customers,United Kingdom
12854,79,3,1324.5,1,Loyal Customers,United Kingdom
17095,23,3,1324.16,1,Loyal Customers,United Kingdom
16370,83,4,1320.56,1,Loyal Customers,United Kingdom
14794,3,7,1319.91,1,Loyal Customers,United Kingdom
13168,37,4,1319.19,1,Loyal Customers,United Kingdom
16083,101,2,1317.62,1,Loyal Customers,United Kingdom
12526,1,3,1316.66,1,Loyal Customers,Germany
14921,31,2,1316.07,1,Loyal Customers,United Kingdom
12576,36,5,1315.83,1,Loyal Customers,Poland
14511,12,5,1314.81,1,Loyal Customers,United Kingdom
16464,20,3,1314.68,1,Loyal Customers,United Kingdom
14973,108,3,1314.45,1,Loyal Customers,United Kingdom
14738,43,7,1314.45,1,Loyal Customers,United Kingdom
16040,66,3,1313.55,1,Loyal Customers,United Kingdom
12364,8,4,1313.1,1,Loyal Customers,Belgium
12516,78,2,1312.06,1,Loyal Customers,Germany
14856,37,3,1311.38,1,Loyal Customers,United Kingdom
14477,20,4,1309.6,1,Loyal Customers,United Kingdom
16120,60,4,1309.14,1,Loyal Customers,United Kingdom
14047,9,5,1308.61,1,Loyal Customers,United Kingdom
13328,317,1,1308.48,2,Lost,United Kingdom
14297,18,4,1305.33,1,Loyal Customers,United Kingdom
12507,135,3,1304.81,1,Loyal Customers,Spain
16744,12,7,1304.76,1,Loyal Customers,United Kingdom
17919,89,1,1304.04,3,At-Risk,United Kingdom
15813,208,2,1303.91,2,Lost,United Kingdom
14898,24,6,1303.52,1,Loyal Customers,United Kingdom
15108,142,4,1300.25,1,Loyal Customers,European Community
15494,22,2,1299.23,1,Loyal Customers,United Kingdom
12488,10,3,1298.66,1,Loyal Customers,France
12372,72,3,1298.04,1,Loyal Customers,Denmark
15602,9,9,1297.87,1,Loyal Customers,United Kingdom
17961,22,39,1296.44,0,Champions,United Kingdom
16929,4,7,1295.39,1,Loyal Customers,United Kingdom
16224,58,4,1295.3,1,Loyal Customers,United Kingdom
15621,5,4,1293.03,1,Loyal Customers,United Kingdom
16101,71,1,1290.7,3,At-Risk,United Kingdom
15171,332,1,1289.5,2,Lost,United Kingdom
15136,3,4,1286.7,1,Loyal Customers,United Kingdom
16949,4,6,1286.27,1,Loyal Customers,United Kingdom
17350,9,4,1286.07,1,Loyal Customers,United Kingdom
17802,83,3,1285.04,1,Loyal Customers,United Kingdom
16899,8,6,1281.56,1,Loyal Customers,United Kingdom
13878,55,1,1281.53,3,At-Risk,United Kingdom
13538,44,7,1280.85,1,Loyal Customers,United Kingdom
16951,135,3,1277.75,1,Loyal Customers,United Kingdom
16692,257,2,1276.0,2,Lost,United Kingdom
17019,12,4,1272.61,1,Loyal Customers,United Kingdom
12394,64,2,1272.48,1,Loyal Customers,Belgium
12630,10,2,1270.88,1,Loyal Customers,Finland
14669,242,3,1269.99,2,Lost,United Kingdom
13492,137,3,1269.84,1,Loyal Customers,Switzerland
13431,68,2,1269.1,1,Loyal Customers,United Kingdom
14916,71,4,1268.98,1,Loyal Customers,United Kingdom
15199,60,4,1268.7,1,Loyal Customers,United Kingdom
16660,17,4,1267.65,1,Loyal Customers,United Kingdom
17037,88,1,1267.32,3,At-Risk,United Kingdom
17158,33,3,1266.97,1,Loyal Customers,United Kingdom
14105,240,1,1266.23,2,Lost,United Kingdom
13989,66,2,1266.08,1,Loyal Customers,United Kingdom
16842,101,3,1264.19,1,Loyal Customers,United Kingdom
15497,18,2,1262.2,1,Loyal Customers,United Kingdom
15009,13,3,1261.78,1,Loyal Customers,United Kingdom
16688,2,4,1260.86,1,Loyal Customers,United Kingdom
17388,78,4,1259.56,1,Loyal Customers,United Kingdom
17412,3,7,1258.06,1,Loyal Customers,United Kingdom
13151,296,1,1257.87,2,Lost,United Kingdom
14931,5,5,1257.68,1,Loyal Customers,Channel Islands
16639,32,3,1257.51,1,Loyal Customers,United Kingdom
17481,4,4,1255.59,1,Loyal Customers,United Kingdom
13848,93,3,1255.0,1,Loyal Customers,United Kingdom
17262,53,5,1253.36,1,Loyal Customers,United Kingdom
14698,2,5,1250.76,1,Loyal Customers,United Kingdom
14383,39,3,1247.69,1,Loyal Customers,United Kingdom
12689,26,2,1247.61,1,Loyal Customers,France
13029,31,3,1247.5,1,Loyal Customers,United Kingdom
15004,148,1,1246.32,3,At-Risk,United Kingdom
12494,16,7,1246.1,1,Loyal Customers,France
13860,2,5,1245.9,1,Loyal Customers,United Kingdom
14428,8,5,1244.83,1,Loyal Customers,United Kingdom
16531,23,7,1244.59,1,Loyal Customers,United Kingdom
17584,8,2,1242.3,1,Loyal Customers,United Kingdom
17588,101,3,1240.2,1,Loyal Customers,United Kingdom
17731,80,4,1240.11,1,Loyal Customers,United Kingdom
12985,1,2,1239.38,1,Loyal Customers,United Kingdom
13476,179,2,1238.47,2,Lost,United Kingdom
14893,10,2,1237.85,1,Loyal Customers,United Kingdom
13931,96,2,1237.53,1,Loyal Customers,United Kingdom
15201,88,5,1236.54,1,Loyal Customers,United Kingdom
14684,26,5,1236.28,1,Loyal Customers,United Kingdom
15376,41,3,1233.36,1,Loyal Customers,United Kingdom
15910,1,8,1232.18,1,Loyal Customers,United Kingdom
18080,19,2,1231.5,1,Loyal Customers,United Kingdom
18171,59,5,1231.31,1,Loyal Customers,United Kingdom
14913,36,4,1227.43,1,Loyal Customers,United Kingdom
12997,23,4,1226.89,1,Loyal Customers,United Kingdom
12412,75,3,1226.88,1,Loyal Customers,Denmark
17774,97,4,1225.41,1,Loyal Customers,United Kingdom
15841,73,4,1224.06,1,Loyal Customers,United Kingdom
13208,59,6,1223.9,1,Loyal Customers,United Kingdom
16794,2,10,1222.71,0,Champions,United Kingdom
14745,113,5,1220.26,1,Loyal Customers,United Kingdom
15227,37,5,1219.4,1,Loyal Customers,United Kingdom
13491,52,10,1215.82,1,Loyal Customers,United Kingdom
17410,17,5,1214.72,1,Loyal Customers,United Kingdom
13055,79,3,1214.41,1,Loyal Customers,United Kingdom
18263,26,3,1213.16,1,Loyal Customers,United Kingdom
13918,50,2,1212.84,1,Loyal Customers,United Kingdom
16653,17,2,1212.66,1,Loyal Customers,United Kingdom
12464,11,8,1212.05,1,Loyal Customers,Belgium
17653,37,4,1207.56,1,Loyal Customers,United Kingdom
15737,15,8,1205.12,1,Loyal Customers,United Kingdom
16800,12,1,1201.49,3,At-Risk,United Kingdom
13158,95,4,1201.06,1,Loyal Customers,United Kingdom
17320,101,3,1200.62,1,Loyal Customers,United Kingdom
17800,38,9,1199.01,1,Loyal Customers,United Kingdom
15605,37,5,1198.23,1,Loyal Customers,United Kingdom
13118,20,5,1197.81,1,Loyal Customers,United Kingdom
13211,11,3,1197.42,1,Loyal Customers,United Kingdom
16042,23,5,1197.27,1,Loyal Customers,United Kingdom
17867,31,6,1197.1,1,Loyal Customers,United Kingdom
14487,27,6,1196.33,1,Loyal Customers,United Kingdom
